filename,partition,task,semantic_label,numeric_label
06362.png,train,source,rialto_bridge,2
07698.png,val,source,gaudi_casa_batllo_barcelona,7
03839.png,train,source,st_stephen_cathedral_vienna,4
06531.png,train,source,petronas_towers,1
05690.png,train,source,colosseum,0
03986.png,train,source,berlin_cathedral,5
04976.png,train,source,berlin_cathedral,5
01521.png,train,source,petronas_towers,1
01540.png,train,source,colosseum,0
07756.png,val,source,berlin_cathedral,5
09567.png,test,source,hagia_sophia,6
09318.png,test,source,gaudi_casa_batllo_barcelona,7
01237.png,train,source,hagia_sophia,6
02707.png,train,source,hagia_sophia,6
00478.png,train,source,gaudi_casa_batllo_barcelona,7
09233.png,test,source,museu_nacional_dart_de_catalunya,3
06388.png,train,source,gaudi_casa_batllo_barcelona,7
07447.png,val,source,hagia_sophia,6
01706.png,train,source,berlin_cathedral,5
07552.png,val,source,rialto_bridge,2
08208.png,val,source,gaudi_casa_batllo_barcelona,7
08227.png,val,source,hagia_sophia,6
09423.png,test,source,museu_nacional_dart_de_catalunya,3
09657.png,test,source,hagia_sophia,6
08239.png,val,source,st_stephen_cathedral_vienna,4
01637.png,train,source,hagia_sophia,6
05528.png,train,source,gaudi_casa_batllo_barcelona,7
08136.png,val,source,berlin_cathedral,5
06490.png,train,source,colosseum,0
02533.png,train,source,museu_nacional_dart_de_catalunya,3
02713.png,train,source,museu_nacional_dart_de_catalunya,3
08286.png,val,source,berlin_cathedral,5
09563.png,test,source,museu_nacional_dart_de_catalunya,3
09973.png,test,source,museu_nacional_dart_de_catalunya,3
07509.png,val,source,st_stephen_cathedral_vienna,4
00321.png,train,source,petronas_towers,1
03858.png,train,source,gaudi_casa_batllo_barcelona,7
05537.png,train,source,hagia_sophia,6
03720.png,train,source,colosseum,0
05452.png,train,source,rialto_bridge,2
00302.png,train,source,rialto_bridge,2
03710.png,train,source,colosseum,0
08017.png,val,source,hagia_sophia,6
07437.png,val,source,hagia_sophia,6
08260.png,val,source,colosseum,0
08316.png,val,source,berlin_cathedral,5
05760.png,train,source,colosseum,0
09432.png,test,source,rialto_bridge,2
09529.png,test,source,st_stephen_cathedral_vienna,4
09001.png,test,source,petronas_towers,1
07506.png,val,source,berlin_cathedral,5
08957.png,test,source,hagia_sophia,6
03088.png,train,source,gaudi_casa_batllo_barcelona,7
05858.png,train,source,gaudi_casa_batllo_barcelona,7
01106.png,train,source,berlin_cathedral,5
08039.png,val,source,st_stephen_cathedral_vienna,4
01040.png,train,source,colosseum,0
02873.png,train,source,museu_nacional_dart_de_catalunya,3
09136.png,test,source,berlin_cathedral,5
01183.png,train,source,museu_nacional_dart_de_catalunya,3
01036.png,train,source,berlin_cathedral,5
08878.png,test,source,gaudi_casa_batllo_barcelona,7
06709.png,train,source,st_stephen_cathedral_vienna,4
04169.png,train,source,st_stephen_cathedral_vienna,4
01341.png,train,source,petronas_towers,1
02879.png,train,source,st_stephen_cathedral_vienna,4
01707.png,train,source,hagia_sophia,6
01178.png,train,source,gaudi_casa_batllo_barcelona,7
06238.png,train,source,gaudi_casa_batllo_barcelona,7
07922.png,val,source,rialto_bridge,2
03051.png,train,source,petronas_towers,1
07092.png,val,source,rialto_bridge,2
06476.png,train,source,berlin_cathedral,5
07111.png,val,source,petronas_towers,1
00758.png,train,source,gaudi_casa_batllo_barcelona,7
01208.png,train,source,gaudi_casa_batllo_barcelona,7
09246.png,test,source,berlin_cathedral,5
06359.png,train,source,st_stephen_cathedral_vienna,4
07109.png,val,source,st_stephen_cathedral_vienna,4
01962.png,train,source,rialto_bridge,2
04401.png,train,source,petronas_towers,1
04321.png,train,source,petronas_towers,1
02088.png,train,source,gaudi_casa_batllo_barcelona,7
07866.png,val,source,berlin_cathedral,5
02273.png,train,source,museu_nacional_dart_de_catalunya,3
08166.png,val,source,berlin_cathedral,5
03591.png,train,source,petronas_towers,1
05887.png,train,source,hagia_sophia,6
02107.png,train,source,hagia_sophia,6
08611.png,test,source,petronas_towers,1
00919.png,train,source,st_stephen_cathedral_vienna,4
01353.png,train,source,museu_nacional_dart_de_catalunya,3
02811.png,train,source,petronas_towers,1
05308.png,train,source,gaudi_casa_batllo_barcelona,7
07289.png,val,source,st_stephen_cathedral_vienna,4
03497.png,train,source,hagia_sophia,6
02447.png,train,source,hagia_sophia,6
04247.png,train,source,hagia_sophia,6
04922.png,train,source,rialto_bridge,2
08909.png,test,source,st_stephen_cathedral_vienna,4
04213.png,train,source,museu_nacional_dart_de_catalunya,3
09833.png,test,source,museu_nacional_dart_de_catalunya,3
03382.png,train,source,rialto_bridge,2
08520.png,test,source,colosseum,0
01392.png,train,source,rialto_bridge,2
08423.png,val,source,museu_nacional_dart_de_catalunya,3
05077.png,train,source,hagia_sophia,6
01072.png,train,source,rialto_bridge,2
06309.png,train,source,st_stephen_cathedral_vienna,4
02679.png,train,source,st_stephen_cathedral_vienna,4
07671.png,val,source,petronas_towers,1
06739.png,train,source,st_stephen_cathedral_vienna,4
02239.png,train,source,st_stephen_cathedral_vienna,4
01890.png,train,source,colosseum,0
09299.png,test,source,st_stephen_cathedral_vienna,4
01960.png,train,source,colosseum,0
01669.png,train,source,st_stephen_cathedral_vienna,4
08822.png,test,source,rialto_bridge,2
05820.png,train,source,colosseum,0
08536.png,test,source,berlin_cathedral,5
05271.png,train,source,petronas_towers,1
01992.png,train,source,rialto_bridge,2
03062.png,train,source,rialto_bridge,2
08949.png,test,source,st_stephen_cathedral_vienna,4
06992.png,train,source,rialto_bridge,2
03139.png,train,source,st_stephen_cathedral_vienna,4
04147.png,train,source,hagia_sophia,6
00092.png,train,source,rialto_bridge,2
04586.png,train,source,berlin_cathedral,5
07222.png,val,source,rialto_bridge,2
08292.png,val,source,rialto_bridge,2
00216.png,train,source,berlin_cathedral,5
08718.png,test,source,gaudi_casa_batllo_barcelona,7
07649.png,val,source,st_stephen_cathedral_vienna,4
08661.png,test,source,petronas_towers,1
02630.png,train,source,colosseum,0
08982.png,test,source,rialto_bridge,2
09551.png,test,source,petronas_towers,1
07348.png,val,source,gaudi_casa_batllo_barcelona,7
03816.png,train,source,berlin_cathedral,5
04091.png,train,source,petronas_towers,1
02340.png,train,source,colosseum,0
08703.png,test,source,museu_nacional_dart_de_catalunya,3
08986.png,test,source,berlin_cathedral,5
08122.png,val,source,rialto_bridge,2
05786.png,train,source,berlin_cathedral,5
08918.png,test,source,gaudi_casa_batllo_barcelona,7
07051.png,val,source,petronas_towers,1
09956.png,test,source,berlin_cathedral,5
03772.png,train,source,rialto_bridge,2
07972.png,val,source,rialto_bridge,2
09117.png,test,source,hagia_sophia,6
08782.png,test,source,rialto_bridge,2
03879.png,train,source,st_stephen_cathedral_vienna,4
07099.png,val,source,st_stephen_cathedral_vienna,4
05646.png,train,source,berlin_cathedral,5
08146.png,val,source,berlin_cathedral,5
06259.png,train,source,st_stephen_cathedral_vienna,4
08897.png,test,source,hagia_sophia,6
09162.png,test,source,rialto_bridge,2
00046.png,train,source,berlin_cathedral,5
01609.png,train,source,st_stephen_cathedral_vienna,4
00962.png,train,source,rialto_bridge,2
02786.png,train,source,berlin_cathedral,5
07891.png,val,source,petronas_towers,1
03148.png,train,source,gaudi_casa_batllo_barcelona,7
09458.png,test,source,gaudi_casa_batllo_barcelona,7
03900.png,train,source,colosseum,0
03198.png,train,source,gaudi_casa_batllo_barcelona,7
03227.png,train,source,hagia_sophia,6
09048.png,test,source,gaudi_casa_batllo_barcelona,7
01418.png,train,source,gaudi_casa_batllo_barcelona,7
08356.png,val,source,berlin_cathedral,5
01718.png,train,source,gaudi_casa_batllo_barcelona,7
02002.png,train,source,rialto_bridge,2
03767.png,train,source,hagia_sophia,6
06379.png,train,source,st_stephen_cathedral_vienna,4
01238.png,train,source,gaudi_casa_batllo_barcelona,7
03307.png,train,source,hagia_sophia,6
08547.png,test,source,hagia_sophia,6
02126.png,train,source,berlin_cathedral,5
03119.png,train,source,st_stephen_cathedral_vienna,4
01571.png,train,source,petronas_towers,1
06172.png,train,source,rialto_bridge,2
09336.png,test,source,berlin_cathedral,5
07206.png,val,source,berlin_cathedral,5
02142.png,train,source,rialto_bridge,2
08830.png,test,source,colosseum,0
08312.png,val,source,rialto_bridge,2
05987.png,train,source,hagia_sophia,6
02541.png,train,source,petronas_towers,1
08673.png,test,source,museu_nacional_dart_de_catalunya,3
00611.png,train,source,petronas_towers,1
01118.png,train,source,gaudi_casa_batllo_barcelona,7
02146.png,train,source,berlin_cathedral,5
08963.png,test,source,museu_nacional_dart_de_catalunya,3
03968.png,train,source,gaudi_casa_batllo_barcelona,7
07661.png,val,source,petronas_towers,1
04818.png,train,source,gaudi_casa_batllo_barcelona,7
00268.png,train,source,gaudi_casa_batllo_barcelona,7
07002.png,val,source,rialto_bridge,2
01583.png,train,source,museu_nacional_dart_de_catalunya,3
08067.png,val,source,hagia_sophia,6
06211.png,train,source,petronas_towers,1
07139.png,val,source,st_stephen_cathedral_vienna,4
08568.png,test,source,gaudi_casa_batllo_barcelona,7
04463.png,train,source,museu_nacional_dart_de_catalunya,3
00713.png,train,source,museu_nacional_dart_de_catalunya,3
07227.png,val,source,hagia_sophia,6
07770.png,val,source,colosseum,0
05427.png,train,source,hagia_sophia,6
01390.png,train,source,colosseum,0
04628.png,train,source,gaudi_casa_batllo_barcelona,7
05669.png,train,source,st_stephen_cathedral_vienna,4
01422.png,train,source,rialto_bridge,2
08990.png,test,source,colosseum,0
08288.png,val,source,gaudi_casa_batllo_barcelona,7
05559.png,train,source,st_stephen_cathedral_vienna,4
05818.png,train,source,gaudi_casa_batllo_barcelona,7
00080.png,train,source,colosseum,0
04531.png,train,source,petronas_towers,1
09916.png,test,source,berlin_cathedral,5
01289.png,train,source,st_stephen_cathedral_vienna,4
08287.png,val,source,hagia_sophia,6
08171.png,val,source,petronas_towers,1
08873.png,test,source,museu_nacional_dart_de_catalunya,3
00530.png,train,source,colosseum,0
09647.png,test,source,hagia_sophia,6
06806.png,train,source,berlin_cathedral,5
00408.png,train,source,gaudi_casa_batllo_barcelona,7
02059.png,train,source,st_stephen_cathedral_vienna,4
08258.png,val,source,gaudi_casa_batllo_barcelona,7
00969.png,train,source,st_stephen_cathedral_vienna,4
05833.png,train,source,museu_nacional_dart_de_catalunya,3
02877.png,train,source,hagia_sophia,6
06236.png,train,source,berlin_cathedral,5
07777.png,val,source,hagia_sophia,6
01071.png,train,source,petronas_towers,1
00579.png,train,source,st_stephen_cathedral_vienna,4
09128.png,test,source,gaudi_casa_batllo_barcelona,7
08100.png,val,source,colosseum,0
06487.png,train,source,hagia_sophia,6
00640.png,train,source,colosseum,0
06453.png,train,source,museu_nacional_dart_de_catalunya,3
09559.png,test,source,st_stephen_cathedral_vienna,4
09306.png,test,source,berlin_cathedral,5
03146.png,train,source,berlin_cathedral,5
08092.png,val,source,rialto_bridge,2
07711.png,val,source,petronas_towers,1
07683.png,val,source,museu_nacional_dart_de_catalunya,3
07667.png,val,source,hagia_sophia,6
07690.png,val,source,colosseum,0
07431.png,val,source,petronas_towers,1
05232.png,train,source,rialto_bridge,2
09772.png,test,source,rialto_bridge,2
04822.png,train,source,rialto_bridge,2
07349.png,val,source,st_stephen_cathedral_vienna,4
08422.png,val,source,rialto_bridge,2
04251.png,train,source,petronas_towers,1
06073.png,train,source,museu_nacional_dart_de_catalunya,3
08531.png,test,source,petronas_towers,1
05629.png,train,source,st_stephen_cathedral_vienna,4
06246.png,train,source,berlin_cathedral,5
07743.png,val,source,museu_nacional_dart_de_catalunya,3
02686.png,train,source,berlin_cathedral,5
08201.png,val,source,petronas_towers,1
01061.png,train,source,petronas_towers,1
03056.png,train,source,berlin_cathedral,5
07369.png,val,source,st_stephen_cathedral_vienna,4
02801.png,train,source,petronas_towers,1
09157.png,test,source,hagia_sophia,6
09353.png,test,source,museu_nacional_dart_de_catalunya,3
05586.png,train,source,berlin_cathedral,5
05691.png,train,source,petronas_towers,1
08868.png,test,source,gaudi_casa_batllo_barcelona,7
02821.png,train,source,petronas_towers,1
07003.png,val,source,museu_nacional_dart_de_catalunya,3
09179.png,test,source,st_stephen_cathedral_vienna,4
08402.png,val,source,rialto_bridge,2
05298.png,train,source,gaudi_casa_batllo_barcelona,7
00531.png,train,source,petronas_towers,1
04182.png,train,source,rialto_bridge,2
00789.png,train,source,st_stephen_cathedral_vienna,4
01063.png,train,source,museu_nacional_dart_de_catalunya,3
05198.png,train,source,gaudi_casa_batllo_barcelona,7
09758.png,test,source,gaudi_casa_batllo_barcelona,7
02851.png,train,source,petronas_towers,1
00091.png,train,source,petronas_towers,1
09906.png,test,source,berlin_cathedral,5
05518.png,train,source,gaudi_casa_batllo_barcelona,7
09662.png,test,source,rialto_bridge,2
06940.png,train,source,colosseum,0
01930.png,train,source,colosseum,0
02788.png,train,source,gaudi_casa_batllo_barcelona,7
07771.png,val,source,petronas_towers,1
07549.png,val,source,st_stephen_cathedral_vienna,4
06697.png,train,source,hagia_sophia,6
05997.png,train,source,hagia_sophia,6
06212.png,train,source,rialto_bridge,2
09936.png,test,source,berlin_cathedral,5
01660.png,train,source,colosseum,0
09497.png,test,source,hagia_sophia,6
02370.png,train,source,colosseum,0
06717.png,train,source,hagia_sophia,6
06336.png,train,source,berlin_cathedral,5
01351.png,train,source,petronas_towers,1
05400.png,train,source,colosseum,0
07502.png,val,source,rialto_bridge,2
03361.png,train,source,petronas_towers,1
00966.png,train,source,berlin_cathedral,5
06423.png,train,source,museu_nacional_dart_de_catalunya,3
00642.png,train,source,rialto_bridge,2
06836.png,train,source,berlin_cathedral,5
03798.png,train,source,gaudi_casa_batllo_barcelona,7
08503.png,test,source,museu_nacional_dart_de_catalunya,3
05656.png,train,source,berlin_cathedral,5
00721.png,train,source,petronas_towers,1
06841.png,train,source,petronas_towers,1
08106.png,val,source,berlin_cathedral,5
01386.png,train,source,berlin_cathedral,5
09370.png,test,source,colosseum,0
07477.png,val,source,hagia_sophia,6
06758.png,train,source,gaudi_casa_batllo_barcelona,7
09141.png,test,source,petronas_towers,1
01510.png,train,source,colosseum,0
03318.png,train,source,gaudi_casa_batllo_barcelona,7
08987.png,test,source,hagia_sophia,6
03891.png,train,source,petronas_towers,1
00708.png,train,source,gaudi_casa_batllo_barcelona,7
03517.png,train,source,hagia_sophia,6
02783.png,train,source,museu_nacional_dart_de_catalunya,3
09243.png,test,source,museu_nacional_dart_de_catalunya,3
00292.png,train,source,rialto_bridge,2
08676.png,test,source,berlin_cathedral,5
07230.png,val,source,colosseum,0
02670.png,train,source,colosseum,0
03060.png,train,source,colosseum,0
03573.png,train,source,museu_nacional_dart_de_catalunya,3
04501.png,train,source,petronas_towers,1
08003.png,val,source,museu_nacional_dart_de_catalunya,3
08832.png,test,source,rialto_bridge,2
07761.png,val,source,petronas_towers,1
06356.png,train,source,berlin_cathedral,5
08498.png,val,source,gaudi_casa_batllo_barcelona,7
00828.png,train,source,gaudi_casa_batllo_barcelona,7
02341.png,train,source,petronas_towers,1
08250.png,val,source,colosseum,0
01221.png,train,source,petronas_towers,1
08081.png,val,source,petronas_towers,1
05001.png,train,source,petronas_towers,1
02023.png,train,source,museu_nacional_dart_de_catalunya,3
07038.png,val,source,gaudi_casa_batllo_barcelona,7
00398.png,train,source,gaudi_casa_batllo_barcelona,7
06646.png,train,source,berlin_cathedral,5
08016.png,val,source,berlin_cathedral,5
09013.png,test,source,museu_nacional_dart_de_catalunya,3
09982.png,test,source,rialto_bridge,2
05617.png,train,source,hagia_sophia,6
07948.png,val,source,gaudi_casa_batllo_barcelona,7
09676.png,test,source,berlin_cathedral,5
09743.png,test,source,museu_nacional_dart_de_catalunya,3
02413.png,train,source,museu_nacional_dart_de_catalunya,3
07220.png,val,source,colosseum,0
07697.png,val,source,hagia_sophia,6
01561.png,train,source,petronas_towers,1
06409.png,train,source,st_stephen_cathedral_vienna,4
05460.png,train,source,colosseum,0
07927.png,val,source,hagia_sophia,6
08803.png,test,source,museu_nacional_dart_de_catalunya,3
08651.png,test,source,petronas_towers,1
03797.png,train,source,hagia_sophia,6
09428.png,test,source,gaudi_casa_batllo_barcelona,7
02703.png,train,source,museu_nacional_dart_de_catalunya,3
01478.png,train,source,gaudi_casa_batllo_barcelona,7
00606.png,train,source,berlin_cathedral,5
