filename,semantic_label,partition,numeric_label,task
08253.png,museu_nacional_dart_de_catalunya,val,3,source
07801.png,petronas_towers,val,1,source
06679_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04320_aug_0.png,colosseum,train,0,source
02718_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07276.png,berlin_cathedral,val,5,source
07302.png,rialto_bridge,val,2,source
09716.png,berlin_cathedral,test,5,source
04142_aug_0.png,rialto_bridge,train,2,source
01131_aug_0.png,petronas_towers,train,1,source
09426.png,berlin_cathedral,test,5,source
04801_aug_0.png,petronas_towers,train,1,source
00413_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00661_aug_0.png,petronas_towers,train,1,source
07548.png,gaudi_casa_batllo_barcelona,val,7,source
05718_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09212.png,rialto_bridge,test,2,source
05651_aug_0.png,petronas_towers,train,1,source
08191.png,petronas_towers,val,1,source
06893_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08659.png,st_stephen_cathedral_vienna,test,4,source
07868.png,gaudi_casa_batllo_barcelona,val,7,source
02171_aug_0.png,petronas_towers,train,1,source
01397_aug_0.png,hagia_sophia,train,6,source
02096_aug_0.png,berlin_cathedral,train,5,source
04853_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09577.png,hagia_sophia,test,6,source
06678_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
04390_aug_0.png,colosseum,train,0,source
03928_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09797.png,hagia_sophia,test,6,source
07190.png,colosseum,val,0,source
05123_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08238.png,gaudi_casa_batllo_barcelona,val,7,source
07570.png,colosseum,val,0,source
04257_aug_0.png,hagia_sophia,train,6,source
09090.png,colosseum,test,0,source
04462_aug_0.png,rialto_bridge,train,2,source
06690_aug_0.png,colosseum,train,0,source
04088_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06450_aug_0.png,colosseum,train,0,source
02292_aug_0.png,rialto_bridge,train,2,source
08816.png,berlin_cathedral,test,5,source
07606.png,berlin_cathedral,val,5,source
07788.png,gaudi_casa_batllo_barcelona,val,7,source
01653_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06397_aug_0.png,hagia_sophia,train,6,source
06168_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01789_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04911_aug_0.png,petronas_towers,train,1,source
07610.png,colosseum,val,0,source
03861_aug_0.png,petronas_towers,train,1,source
08970.png,colosseum,test,0,source
06539_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09539.png,st_stephen_cathedral_vienna,test,4,source
04293_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
05996_aug_0.png,berlin_cathedral,train,5,source
05439_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07376.png,berlin_cathedral,val,5,source
08638.png,gaudi_casa_batllo_barcelona,test,7,source
00219_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09393.png,museu_nacional_dart_de_catalunya,test,3,source
09431.png,petronas_towers,test,1,source
00248_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06637_aug_0.png,hagia_sophia,train,6,source
05653_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06691_aug_0.png,petronas_towers,train,1,source
01867_aug_0.png,hagia_sophia,train,6,source
08790.png,colosseum,test,0,source
05211_aug_0.png,petronas_towers,train,1,source
05992_aug_0.png,rialto_bridge,train,2,source
08298.png,gaudi_casa_batllo_barcelona,val,7,source
01849_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03616_aug_0.png,berlin_cathedral,train,5,source
03428_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
00158_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
05007_aug_0.png,hagia_sophia,train,6,source
00342_aug_0.png,rialto_bridge,train,2,source
00379_aug_0.png,st_stephen_cathedral_vienna,train,4,source
02561_aug_0.png,petronas_towers,train,1,source
08432.png,rialto_bridge,val,2,source
08400.png,colosseum,val,0,source
01557_aug_0.png,hagia_sophia,train,6,source
07343.png,museu_nacional_dart_de_catalunya,val,3,source
08368.png,gaudi_casa_batllo_barcelona,val,7,source
07507.png,hagia_sophia,val,6,source
08110.png,colosseum,val,0,source
03377_aug_0.png,hagia_sophia,train,6,source
02516_aug_0.png,berlin_cathedral,train,5,source
07137.png,hagia_sophia,val,6,source
02599_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05759_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03052_aug_0.png,rialto_bridge,train,2,source
00807_aug_0.png,hagia_sophia,train,6,source
09000.png,colosseum,test,0,source
09738.png,gaudi_casa_batllo_barcelona,test,7,source
01990_aug_0.png,colosseum,train,0,source
00253_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09076.png,berlin_cathedral,test,5,source
04029_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07491.png,petronas_towers,val,1,source
00960_aug_0.png,colosseum,train,0,source
00419_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03423_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09951.png,petronas_towers,test,1,source
06343_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
07117.png,hagia_sophia,val,6,source
03478_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07778.png,gaudi_casa_batllo_barcelona,val,7,source
08947.png,hagia_sophia,test,6,source
02739_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05957_aug_0.png,hagia_sophia,train,6,source
07493.png,museu_nacional_dart_de_catalunya,val,3,source
03106_aug_0.png,berlin_cathedral,train,5,source
05632_aug_0.png,rialto_bridge,train,2,source
05509_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07593.png,museu_nacional_dart_de_catalunya,val,3,source
08837.png,hagia_sophia,test,6,source
08716.png,berlin_cathedral,test,5,source
03432_aug_0.png,rialto_bridge,train,2,source
06097_aug_0.png,hagia_sophia,train,6,source
01170_aug_0.png,colosseum,train,0,source
08770.png,colosseum,test,0,source
04460_aug_0.png,colosseum,train,0,source
05666_aug_0.png,berlin_cathedral,train,5,source
09561.png,petronas_towers,test,1,source
00121_aug_0.png,petronas_towers,train,1,source
02290_aug_0.png,colosseum,train,0,source
09008.png,gaudi_casa_batllo_barcelona,test,7,source
06792_aug_0.png,rialto_bridge,train,2,source
09276.png,berlin_cathedral,test,5,source
00448_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01136_aug_0.png,berlin_cathedral,train,5,source
02028_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09429.png,st_stephen_cathedral_vienna,test,4,source
08399.png,st_stephen_cathedral_vienna,val,4,source
08486.png,berlin_cathedral,val,5,source
07436.png,berlin_cathedral,val,5,source
09251.png,petronas_towers,test,1,source
07469.png,st_stephen_cathedral_vienna,val,4,source
02377_aug_0.png,hagia_sophia,train,6,source
02309_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07497.png,hagia_sophia,val,6,source
01230_aug_0.png,colosseum,train,0,source
02917_aug_0.png,hagia_sophia,train,6,source
00381_aug_0.png,petronas_towers,train,1,source
09606.png,berlin_cathedral,test,5,source
07072.png,rialto_bridge,val,2,source
04033_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02017_aug_0.png,hagia_sophia,train,6,source
00087_aug_0.png,hagia_sophia,train,6,source
06589_aug_0.png,st_stephen_cathedral_vienna,train,4,source
09100.png,colosseum,test,0,source
07569.png,st_stephen_cathedral_vienna,val,4,source
08151.png,petronas_towers,val,1,source
08456.png,berlin_cathedral,val,5,source
02113_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
03086_aug_0.png,berlin_cathedral,train,5,source
03411_aug_0.png,petronas_towers,train,1,source
05908_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
02093_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02011_aug_0.png,petronas_towers,train,1,source
06576_aug_0.png,berlin_cathedral,train,5,source
00076_aug_0.png,berlin_cathedral,train,5,source
02807_aug_0.png,hagia_sophia,train,6,source
09441.png,petronas_towers,test,1,source
05486_aug_0.png,berlin_cathedral,train,5,source
07800.png,colosseum,val,0,source
05748_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08473.png,museu_nacional_dart_de_catalunya,val,3,source
06262_aug_0.png,rialto_bridge,train,2,source
07827.png,hagia_sophia,val,6,source
08371.png,petronas_towers,val,1,source
02499_aug_0.png,st_stephen_cathedral_vienna,train,4,source
03456_aug_0.png,berlin_cathedral,train,5,source
05196_aug_0.png,berlin_cathedral,train,5,source
00191_aug_0.png,petronas_towers,train,1,source
04970_aug_0.png,colosseum,train,0,source
02969_aug_0.png,st_stephen_cathedral_vienna,train,4,source
05261_aug_0.png,petronas_towers,train,1,source
00152_aug_0.png,rialto_bridge,train,2,source
07007.png,hagia_sophia,val,6,source
09532.png,rialto_bridge,test,2,source
01581_aug_0.png,petronas_towers,train,1,source
04160_aug_0.png,colosseum,train,0,source
09109.png,st_stephen_cathedral_vienna,test,4,source
09691.png,petronas_towers,test,1,source
00217_aug_0.png,hagia_sophia,train,6,source
08320.png,colosseum,val,0,source
08436.png,berlin_cathedral,val,5,source
04422_aug_0.png,rialto_bridge,train,2,source
06457_aug_0.png,hagia_sophia,train,6,source
02406_aug_0.png,berlin_cathedral,train,5,source
00360_aug_0.png,colosseum,train,0,source
08142.png,rialto_bridge,val,2,source
05812_aug_0.png,rialto_bridge,train,2,source
07403.png,museu_nacional_dart_de_catalunya,val,3,source
07186.png,berlin_cathedral,val,5,source
07809.png,st_stephen_cathedral_vienna,val,4,source
01231_aug_0.png,petronas_towers,train,1,source
09748.png,gaudi_casa_batllo_barcelona,test,7,source
04639_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04230_aug_0.png,colosseum,train,0,source
01211_aug_0.png,petronas_towers,train,1,source
00833_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00290_aug_0.png,colosseum,train,0,source
02721_aug_0.png,petronas_towers,train,1,source
04089_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07533.png,museu_nacional_dart_de_catalunya,val,3,source
00023_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08847.png,hagia_sophia,test,6,source
02702_aug_0.png,rialto_bridge,train,2,source
02970_aug_0.png,colosseum,train,0,source
01088_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07863.png,museu_nacional_dart_de_catalunya,val,3,source
08598.png,gaudi_casa_batllo_barcelona,test,7,source
05302_aug_0.png,rialto_bridge,train,2,source
09969.png,st_stephen_cathedral_vienna,test,4,source
08677.png,hagia_sophia,test,6,source
05267_aug_0.png,hagia_sophia,train,6,source
08710.png,colosseum,test,0,source
02587_aug_0.png,hagia_sophia,train,6,source
09632.png,rialto_bridge,test,2,source
05781_aug_0.png,petronas_towers,train,1,source
06400_aug_0.png,colosseum,train,0,source
03793_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
00517_aug_0.png,hagia_sophia,train,6,source
09106.png,berlin_cathedral,test,5,source
00207_aug_0.png,hagia_sophia,train,6,source
02327_aug_0.png,hagia_sophia,train,6,source
05027_aug_0.png,hagia_sophia,train,6,source
06071_aug_0.png,petronas_towers,train,1,source
07460.png,colosseum,val,0,source
04122_aug_0.png,rialto_bridge,train,2,source
07748.png,gaudi_casa_batllo_barcelona,val,7,source
01496_aug_0.png,berlin_cathedral,train,5,source
04238_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
05418_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07347.png,hagia_sophia,val,6,source
07689.png,st_stephen_cathedral_vienna,val,4,source
07043.png,museu_nacional_dart_de_catalunya,val,3,source
06507_aug_0.png,hagia_sophia,train,6,source
07859.png,st_stephen_cathedral_vienna,val,4,source
07149.png,st_stephen_cathedral_vienna,val,4,source
02981_aug_0.png,petronas_towers,train,1,source
04187_aug_0.png,hagia_sophia,train,6,source
09630.png,colosseum,test,0,source
07241.png,petronas_towers,val,1,source
01633_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01257_aug_0.png,hagia_sophia,train,6,source
06512_aug_0.png,rialto_bridge,train,2,source
09183.png,museu_nacional_dart_de_catalunya,test,3,source
08901.png,petronas_towers,test,1,source
08896.png,berlin_cathedral,test,5,source
03681_aug_0.png,petronas_towers,train,1,source
06520_aug_0.png,colosseum,train,0,source
06398_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
03218_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08149.png,st_stephen_cathedral_vienna,val,4,source
02983_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
06159_aug_0.png,st_stephen_cathedral_vienna,train,4,source
07718.png,gaudi_casa_batllo_barcelona,val,7,source
07750.png,colosseum,val,0,source
09168.png,gaudi_casa_batllo_barcelona,test,7,source
01033_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01806_aug_0.png,berlin_cathedral,train,5,source
02660_aug_0.png,colosseum,train,0,source
00771_aug_0.png,petronas_towers,train,1,source
07127.png,hagia_sophia,val,6,source
08306.png,berlin_cathedral,val,5,source
03011_aug_0.png,petronas_towers,train,1,source
06010_aug_0.png,colosseum,train,0,source
06651_aug_0.png,petronas_towers,train,1,source
02767_aug_0.png,hagia_sophia,train,6,source
07428.png,gaudi_casa_batllo_barcelona,val,7,source
01108_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01716_aug_0.png,berlin_cathedral,train,5,source
08398.png,gaudi_casa_batllo_barcelona,val,7,source
07753.png,museu_nacional_dart_de_catalunya,val,3,source
03248_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09580.png,colosseum,test,0,source
07191.png,petronas_towers,val,1,source
09522.png,rialto_bridge,test,2,source
05766_aug_0.png,berlin_cathedral,train,5,source
07726.png,berlin_cathedral,val,5,source
06362_aug_0.png,rialto_bridge,train,2,source
07698.png,gaudi_casa_batllo_barcelona,val,7,source
03839_aug_0.png,st_stephen_cathedral_vienna,train,4,source
06531_aug_0.png,petronas_towers,train,1,source
05690_aug_0.png,colosseum,train,0,source
03986_aug_0.png,berlin_cathedral,train,5,source
04976_aug_0.png,berlin_cathedral,train,5,source
01521_aug_0.png,petronas_towers,train,1,source
01540_aug_0.png,colosseum,train,0,source
07756.png,berlin_cathedral,val,5,source
09567.png,hagia_sophia,test,6,source
09318.png,gaudi_casa_batllo_barcelona,test,7,source
01237_aug_0.png,hagia_sophia,train,6,source
02707_aug_0.png,hagia_sophia,train,6,source
00478_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
09233.png,museu_nacional_dart_de_catalunya,test,3,source
06388_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07447.png,hagia_sophia,val,6,source
01706_aug_0.png,berlin_cathedral,train,5,source
07552.png,rialto_bridge,val,2,source
08208.png,gaudi_casa_batllo_barcelona,val,7,source
08227.png,hagia_sophia,val,6,source
09423.png,museu_nacional_dart_de_catalunya,test,3,source
09657.png,hagia_sophia,test,6,source
08239.png,st_stephen_cathedral_vienna,val,4,source
01637_aug_0.png,hagia_sophia,train,6,source
05528_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
08136.png,berlin_cathedral,val,5,source
06490_aug_0.png,colosseum,train,0,source
02533_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
02713_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
08286.png,berlin_cathedral,val,5,source
09563.png,museu_nacional_dart_de_catalunya,test,3,source
09973.png,museu_nacional_dart_de_catalunya,test,3,source
07509.png,st_stephen_cathedral_vienna,val,4,source
00321_aug_0.png,petronas_towers,train,1,source
03858_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
05537_aug_0.png,hagia_sophia,train,6,source
03720_aug_0.png,colosseum,train,0,source
05452_aug_0.png,rialto_bridge,train,2,source
00302_aug_0.png,rialto_bridge,train,2,source
03710_aug_0.png,colosseum,train,0,source
08017.png,hagia_sophia,val,6,source
07437.png,hagia_sophia,val,6,source
08260.png,colosseum,val,0,source
08316.png,berlin_cathedral,val,5,source
05760_aug_0.png,colosseum,train,0,source
09432.png,rialto_bridge,test,2,source
09529.png,st_stephen_cathedral_vienna,test,4,source
09001.png,petronas_towers,test,1,source
07506.png,berlin_cathedral,val,5,source
08957.png,hagia_sophia,test,6,source
03088_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
05858_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
01106_aug_0.png,berlin_cathedral,train,5,source
08039.png,st_stephen_cathedral_vienna,val,4,source
01040_aug_0.png,colosseum,train,0,source
02873_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
09136.png,berlin_cathedral,test,5,source
01183_aug_0.png,museu_nacional_dart_de_catalunya,train,3,source
01036_aug_0.png,berlin_cathedral,train,5,source
08878.png,gaudi_casa_batllo_barcelona,test,7,source
06709_aug_0.png,st_stephen_cathedral_vienna,train,4,source
04169_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01341_aug_0.png,petronas_towers,train,1,source
02879_aug_0.png,st_stephen_cathedral_vienna,train,4,source
01707_aug_0.png,hagia_sophia,train,6,source
01178_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
06238_aug_0.png,gaudi_casa_batllo_barcelona,train,7,source
07922.png,rialto_bridge,val,2,source
03051_aug_0.png,petronas_towers,train,1,source
07092.png,rialto_bridge,val,2,source
