reviewText,unixReviewTime,reviewTime,rating,label
"It really isn't fair that an awful film like License to Wed received a wide theatrical release while Wedding Daze a.k.a. The Pleasure of Your Company is released direct-to-video (it did receive a limited theatrical release in England in 2007). Both films are romantic comedies about the trials and tribulations of young couples getting married. It's not surprising that this happened because Licensed has a big name star like Robin Williams to help sell it while Daze has a once bankable star (<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/American-Pie-Unrated-Widescreen-Collector-s-Edition/dp/B000031WD9/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">American Pie - Unrated (Widescreen Collector's Edition)</a>'s Jason Biggs) and an up-and-coming actress (Isla Fisher). Both films feature broad comedy mixed with the occasional gross-out gag but License resorts to tired, clich jokes that we've seen a million times before while Daze features quirky humour courtesy of The State alumni Michael Ian Black.Jason Biggs seems to be channeling the nervous energy of Ben Stiller and the natural likability of Matthew Broderick. His character is a romantic who can't let go of the past. Isla Fisher is her usual charming self with an engaging smile that lights up any room she's in. She's adorable as a girl who wants to lead a more spontaneous life. It turns out that she is just as much a romantic as Anderson. Biggs and Fisher are both adept at physical comedy and are not afraid to look silly. They also have excellent chemistry together and you really root for their characters to succeed.Wedding Daze hits the usual plot points - spending the first night together and meeting the parents - and gives them an off-kilter spin, like Katie's father who makes orthodox toys for Jewish kids or Anderson's father passing on his cock ring to his son. Daze is reminiscent of David O. Russell's oddball comedy&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Flirting-With-Disaster-Collector-s-Edition/dp/B0001XALTQ/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Flirting With Disaster (Collector's Edition)</a>. Both adhere to the romantic comedy blueprint and end up embellishing it with quirky characters with odd affectations that set it apart from predictable fare like License to Wed.As with the similarly abandoned comedy,&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Idiocracy/dp/B000K7VHOG/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Idiocracy</a>, Fox has included hardly any extras on the Wedding Daze DVD. All we get are three deleted scenes that include an alternate opening which wisely was not used and a fantasy sequence with Anderson's dead girlfriend.",1200614400,"01 18, 2008",4.0,1
"One of my favorite classics***Chaney out of his comfort zone just shows what an awesome actor he really is***And let's not forget Mr. Meredith, a marvelous job, again***",1413849600,"10 21, 2014",5.0,1
Disney needs to follow the original step by step rather then bring a classic to life from an animation and do something completely different.  They should have chosen actress's that don't look the best yet have exellent acting skills for the step sisters and Goldie Hawn as the step mother so you have the right energy through the film against Cinderella rather then destroy what could've been the greatest instant classic ever made.  They could still have the actor who was the prince and actress who potrayed Ciderella.  But no this is more of a LIONS GATE or some other film makers look at an attempt to Cinderella yet it is not it is a Disney and a poor excuse at that.  Malefcent was great since it showed the other side to Sleeping Beauty.  Like everyone said costumes were great story poor and choice of secondary actors and actresses poor.  Plus too much off the original story line like they did with 101 Dalmatians and 102 Dalmatians that were remakes brought from animation to life.  They were both disappointing films by Disney but 101 was decent but not great.  Disney made their mark in the realm of fairy tales and need to stick with what was already made and just add 2-3 more scenes to surprise the audience yet bring joy.  Also make the animals talk if the original animated version had the animals talking or singing so that the movie takes your breath away and sweeps you right off your own two feet.,1502582400,"08 13, 2017",1.0,-1
fairly good.,1462320000,"05 4, 2016",3.0,0
Boring,1416009600,"11 15, 2014",1.0,-1
Not a good movie,1479254400,"11 16, 2016",1.0,-1
Not at all what I expected with all the stars in it.  Very disappointed in this movie.  Just ridiculous humor.  Not funny.,1386720000,"12 11, 2013",2.0,-1
Awesome Sequel to the first one it has good characters and actors this is one of my fav movies ever so happy to own it and watch whenever i want,1452038400,"01 6, 2016",5.0,1
Historical based movie with great performances by Bill Murray and Laura Linney. The film is shorter than expected and did not live up to expectations. That said it's a pleasant little movie.,1370390400,"06 5, 2013",3.0,0
"One of Lewton's more underrated films, ""The 7th Victim"" is an unconventional noir with much to offer. Beginning with the disappearance of Jacqueline Gibson (Jean Brooks) older sister of schoolgirl Mary Gibson (Kim Hunter in her first feature role) we are almost immediately immersed in the mysterious world of modern-day Satanists, a Rosemary's Baby-esque group of eccentrics who worship the Dark Lord's majesty and power. Mix that with garbled psychology as touted by Dr. Judd (Tom Conway) and you're in for a fair romp amidst the darkness lurking at the edges of everyday life. (And yes, the self-same Dr. J as seen in Lewton's ""Cat People."" Apparently he gets around.)Mary leaves school to search for her sister among the shadows of a long-vanished Greenwich Village, NYC. She visits the cosmetic plant her sister owned only to discover Jacqueline has sold it to a Mrs. Redi (Mary Newton) who remains close-lipped and perfunctory with her explanation of Jacqueline's months-long absence. Gregory Ward (Hugh Beaumont), Jacqueline's SO, is also desperate to find her. Rounding out those who search for Jacqueline is Jason Hoag (Erford Gage) a poet stymied in his work for a decade following the disappearance of his true love and muse.Subplots involve a detective (Richard Davies) and his demise, a morbid subway scene, and a shower scene predating Psycho by almost twenty years. As it is in Lewton's work small players make a big impression. Most noteworthy are dying neighbor Mimi (Elizabeth Russell), and beautician Frances Fallon (Isabel Jewell) whose devotion to Jacqueline hints of homoeroticism.""The 7th Victim"" features a Lewton walk to end all Lewton walks interspersed with not one but two Lewton buses. The film is worth viewing for that alone and also for a look at statuesque Bettie Page ringer actress Jean Brooks. Not to mention the irony of the ending which boasts a twist on nothing other than the meanings of life and death, paganism and Christian virtues.",1500076800,"07 15, 2017",4.0,1
"I did watch this movie to the end even though it was painful to watch because I thought with a successful actress like Scarlett Johansson she must have seen something good about this movie to want to do it... omg horrible horrible movie, what a waist of my time!",1419465600,"12 25, 2014",1.0,-1
"I've lived in Tel Aviv, Jerusalem & Paris. That was my reason for watching this film. Vivid memories of the film locations, although they could have done much more. The film, acting, and storyline: 2 stars is being generous. The lead actress would do well to return to Acting-101.  Overacted, hysterical, neurotic. It was hard to get past all that. Also sad to hear what years of cigarette smoking have done to Vanessa Redgrave's voice. You can hear it in the deep gravelly tone & her laugh. In the outdoor scene with her smoking dressed in black & wearing a black hat it seemed as if I were watching a female Peter O'Toole at the end of his life.",1501718400,"08 3, 2017",2.0,-1
fair movie,1465344000,"06 8, 2016",2.0,-1
It was just OK nothing more,1476662400,"10 17, 2016",3.0,0
what I expected for a silly movie,1464825600,"06 2, 2016",2.0,-1
This was a very good show a lot of history on New Orleans and lot and lots of music and some of the best actors around.,1438214400,"07 30, 2015",5.0,1
Thought it was pretty funny. Though my husband thought it was stupid. You gotta be able to like stupid humor.,1465257600,"06 7, 2016",3.0,0
"Had some nice visuals and the story of a man who sometimes lives to much in a fantasy is interesting.  Seemed a bit long at times and many of the characters were really not explained.  The actors all seem to try just seems the script was not up to the visuals, which are of some of the must striking places in the world.",1397088000,"04 10, 2014",4.0,1
The 4th and 5th season have gone down hill.,1429660800,"04 22, 2015",3.0,0
Ok,1440892800,"08 30, 2015",3.0,0
refund wanted refused to keep working,1444867200,"10 15, 2015",1.0,-1
Boring n bad acting by the lead actor,1462060800,"05 1, 2016",1.0,-1
the dvd is what she wanted very good,1437609600,"07 23, 2015",5.0,1
"This movie was hilariously funny when I first saw it in 1985 but today it is really quite silly.  Times change, sometimes not for the better.",1487635200,"02 21, 2017",3.0,0
"Adored the first two seasons. The third was mediocre. This season is just plain bad. Bad writing, bad acting, uninteresting storyline.",1390953600,"01 29, 2014",1.0,-1
Cute.,1413763200,"10 20, 2014",3.0,0
I really didn't enjoy it very well. The story line felt a little confusing and out of sync somehow. The actors seemed forced.,1414368000,"10 27, 2014",2.0,-1
"I loved the original movie when I was a kid. It got your attention and held it from the first till the end. After a couple of minutes of putting this version on, I just turned away & started checking things on the internet. After about 5 minutes, I realized what I was doing and that this thus far had done nothing to grab my admittedly short attention span. Why do they bother to make awful remakes of great movies. Do they think that people that liked the originals aren't going to say anything. Or do they just think nobody that saw a 40 or 50 year old movie is still alive?",1396742400,"04 6, 2014",1.0,-1
