reviewText,unixReviewTime,reviewTime,rating,label
"I first heard about Juno when I read about its popularity at the 2007 Toronto Film Festival. The story, upon first read, about a smart-ass teenager who finds herself pregnant and faced with the challenge of how to handle it, did not impress me. It wasn't a storyline that captivated my imagination or my intellectual curiosity. So I wondered. Why did this film keep receiving adulation from just about every movie reviewer under the sun? Rotten Tomatoes had a multitude of positive reviews with a few negatives ones sprinkled in. I decided I wasn't going to fall for the media circus surrounding this picture and would wait for it to come out on DVD.Now I have written screenplays before so I believe I can be quite critical from a screenwriter's standpoint given that I know what is involved when crafting a screenplay. Let's first review the movie:Juno tells the story of a 16 year old girl, sarcastic, smart and a bit too cocky for her own good as she finds out right at the start of the film that she is pregnant after having casual sex with her highschool boyfriend, Paulie Bleeker. Once Juno finds that she's pregnant, she informs her best girlfriend and they discuss what exactly she should do. Juno then breaks the news to her parents. Her parents give her the OK for an abortion ( a tad too cavalier in my opinion). Juno attempts the abortion route but gets cold feet. She then decides to give her baby up for adoption. She places an ad in the local paper and identifies a lovely wealthy couple who want to adopt. Will things go smoothly for Juno? How will she respond once she gives birth?For starters, this basic plot outline doesn't do much for me. I'm not intrigued by it and my curiosity has not been peaked. If I read the logline of this script it would not be one of my first reads. But let's begin to analyze this picture.Now I realize that each and every family on this planet is different. Parents are not the same all over when it comes to their emotional reactions. Juno's parents know very well the sharp-tongued verbal antics of their daughter (mother shown is actually step-mother to Juno) so one would take that into consideration. However, the reaction by both parents to Juno's admission of pregnancy is so calculated and without serious emotion that it begs the question, what kinds of parents are these people and would they actually exist in real life or are they just a caricature created by screenwriter Diablo Cody? One has to seriously ask this question because once Juno decides to initially opt for abortion wouldn't she at least bring one of her parents to go with her? Juno ends up visiting the abortion clinic alone! What kind of parent would send their teenager alone to an abortion clinic to get an abortion? It begs all credulity! I bring this up because it strikes at the very premise of Diablo Cody's smartly penned dialogue. These characters are indeed fictitious with not a shred of relevance to an actual family faced with the challenge of raising a ""know it all"" teenager.Once Juno enters the abortion clinic, the director tries to show how uncomfortable Juno is inside it by focusing on strange sounds the various people are making inside, (i.e. such as nail filing). The woman at the abortion clinic front desk appears to incongruous to say the least. No abortion clinic I've ever heard about or visited would ever feature such a character at the front desk. Again, this character was created by Diablo as a way to entertain the audience but at the same time ""creep"" Juno out from actually having an abortion.Let's discuss Juno's boyfriend, played by Michael Cera. The on-screen chemistry between Michael and Ellen Page (who plays Juno) is good but nothing to write home about. This is mainly due to the meekness of Michael Cera's character. They are such opposites that again, it strains credulity to think that a sarcastic ""know it all"" like Juno would be attracted to such an introvert like Michael Cera's character. I'm not saying it couldn't happen but Michael's character is bland, boring and dull.The two parents who consider adopting Juno's child, Jennifer Garner and Jason Bateman, are played well and I don't have any real criticism for either character. Both actors perform well and the twist that Diablo Cody includes in their relationship provides for the drama that occurs later.I've come to the conclusion that the reason why this film gained such popularity is two: People were delightfully stunned by the crisp, back and forth repartee between characters (courtesy of Diablo Cody's sharply penned dialogue); the overall fine acting by all of the cast; and finally, audiences like movies where everything is taken into account and there are no serious questions left to ponder. Juno nicely wraps up by the end of the film and you're left with nothing more to ruminate on. At least I didn't.But as a screenwriter, I'm here to tell you that in cinema, if you want respect from a screenwriter, you've got to inject some plausibility into your screenplay! (Unless you're writing an action/adventure film like Rambo or a superhero film like Iron Man)Juno, as a drama/comedy, has no plausibility. Audiences who saw this film were simply looking to be entertained and they did not approach this film with the background of a screenwriter. But great dialogue does NOT MAKETH a GREAT MOVIE. Great dialogue ELEVATES a good story. But I can't say that Juno is even a good story. I'm not sure what is ""good"" about it especially when it treats one of the most polarizing topics in the United States (abortion) with such triteness!I've read interviews with Diablo Cody about how she came to write Juno, and what I found most interesting is that she focused more on the dialogue of her story than anything else. And in many ways, she had to! The story in and of itself, as it is presented on screen, is boring. It does not stimulate and it does not provoke. If the dialogue had fallen flat in this picture, Juno would not even have ranked a blip at the Toronto film festival. Now Juno COULD have been more stimulating a picture, if the issue of abortion had been delved upon much more in depth. But then that would have changed the point of the story. By avoiding the issue of abortion, Diablo make this film much more palatable to the movie going audience. She's no dummy!In conclusion, if you are looking for light entertainment, then go see Juno. The dialogue is what makes this film. Yes, Ellen Page does a masterful job of capturing the character of Juno. I actually hope to see her star some day in better films than Juno as she is obviously a capable actress. Time will tell. What I took from this picture was that audiences like films where everything is resolved by the end of the story and the lead character rides off into the sunset. Audiences enjoy seeing films that don't provoke and merely entertain. Audiences want to forget about ""reality"" and see a film that describes another world far removed from the one they are living in.",1212364800,"06 2, 2008",3.0,0
This could never happen.,1453507200,"01 23, 2016",1.0,-1
nice!,1433721600,"06 8, 2015",3.0,0
"what can I say , a superior actor of our time and has proven to play any part given to him. prove me wrong",1403481600,"06 23, 2014",5.0,1
"This sad excuse of a film is a ""cartoon"" version of the original. Skip it and buy the original.",1110153600,"03 7, 2005",1.0,-1
EXCELLENT!! An absolute CLASSIC!!!,1440720000,"08 28, 2015",5.0,1
"Saw this one in the theaters. I love the garbage that theaters release in January. Its like they save it all up for that special month. In any event, this too is garbage. Expect a few jump scares and a bad ending. Can't say I was disappointed I knew what I was walking in to. An unoriginal January horror film.",1458604800,"03 22, 2016",1.0,-1
After watching 13 soldiers story. I realize how awesome these soldiers are but thought it was more movie type,1484697600,"01 18, 2017",2.0,-1
"This is one of 3 Christmas movies I watch every year..my VHS copy was getting old and nasty. I'm so happy to have it on DVD now!This movie is just a ""take the time to smell the roses"" and family friendly feel good movie...Can't beat that... this time of year especially!Enjoy and Merry Christmas!",1417737600,"12 5, 2014",5.0,1
"Jaded characters not sympathetic enough (for me, at least). Gets better marks for realism, grit.",1503014400,"08 18, 2017",1.0,-1
Got it for the 'Heaven's Door' clip.,1416009600,"11 15, 2014",4.0,1
It's a typical Arnold movie....lots of shooting...lots of things blowing up...bad guy gets caught in the end.,1417392000,"12 1, 2014",3.0,0
I have been happily married for 55 years.  I have family and friends that have been divorced.  It's not always the guys fault but I would bet is most often is.  Anyway a fun movie by three great actors.,1475539200,"10 4, 2016",5.0,1
ok,1415404800,"11 8, 2014",3.0,0
"Somewhat predictable, but hey - still hilarious with Christian stereotypes, high school issues, and wide variety of (now, 10  years later) known actors.",1404518400,"07 5, 2014",4.0,1
"Since Alien is one of my all-time favorite Sci Fi movies, I really was excited to watch this one. I was so disappointed. It was slow and the story was just confusing.",1356480000,"12 26, 2012",3.0,0
"Fun idea for a movie, especially for football fans. Although it was interesting to look at professional football when it was just getting started, the story line itself fell short of being interesting. The comedy just didn't seem to come through for me. Also, there were a few too many times when the actors just looked at each other...boring.",1411084800,"09 19, 2014",3.0,0
"To have been a movie made within the last couple of years, the ice creature was pretty sorry looking. I did enjoy the fact that it was introduced early on, but it really moved fast for such a big creature. It seemed pretty smart and determined as well. Even smarter than most of the actors, ha! Still, I enjoyed it.",1383436800,"11 3, 2013",4.0,1
"After buying the three original films, I couldn't resist but to buy this as well, and it didn't disappoint! About 3 1/2 hours worth of documentaries and about a half hours worth of original trailers. The documentaries on here are great, going into great detail about the creation and the making of the three films with some great interviews with cast and crew... and even some fans and other filmmakers themselves who were inspired by the movies. You've got a still gallery of posters, artwork, and production photos. Plus you get the original trailers of the films themselves.To all fans of Star Wars: Highly recommended!",1456099200,"02 22, 2016",5.0,1
"I am a Tom Hardy fan.  This was a interesting story, and some of it really happened.  I would have given it more stars if Tom Hardy was the leading actor. Otherwise, you learn a lot about the French Foreign Legion---if you want to know more about it.",1449100800,"12 3, 2015",3.0,0
Too much stock footage,1468627200,"07 16, 2016",3.0,0
"I love the actors in this and I love the story line. If you want a heartfelt movie, try watching this one.",1369699200,"05 28, 2013",5.0,1
It's not a bat show....but fun to watch,1462752000,"05 9, 2016",2.0,-1
I LOVE JOHN WAYNE MOVIES,1454198400,"01 31, 2016",5.0,1
"Very good movie, but hey you have Kevin Costner in the movie, and Gene Hackman",1446249600,"10 31, 2015",5.0,1
good,1427328000,"03 26, 2015",3.0,0
I think the academy gave out a mercy award.  Clint has done many that are much better than this.,1406419200,"07 27, 2014",3.0,0
"My son turned me on to this, I watched every episode, all actors are English, so a little accent",1425945600,"03 10, 2015",4.0,1
"1984 I'm sure is a classic, I'm troubled by the nudity that was not needed in the movie. The story line is one we can learn from. Just not sure and don't agree that our kids in school should have to watch this. A bit much to take in.",1392249600,"02 13, 2014",2.0,-1
It was somewhat entertaining.,1447891200,"11 19, 2015",3.0,0
"I don't expect chuck's movie's to be masterpieces just thrilling. The plot in these two films was very poor, not believable as was the the actors",1433116800,"06 1, 2015",2.0,-1
